 72178  651.87 1906.86 19.800  1.522 18.277  86   0 0.061 5532   9 0.050
 72179  854.15 1908.12 20.800  3.127 17.673  86   0 0.162 5541  10 0.044
 72180  862.53 1907.74 19.854  1.832 18.023  86   0 0.083 5532  13 0.045
 72181  568.78 1912.14 19.589  1.622 17.966  86   0 0.054 5541   5 0.042
 72182  595.07 1914.48 20.334  2.511 17.823  86   0 0.104 5530  12 0.036
 72183  614.10 1914.30 20.349  2.382 17.968  86   0 0.102 5540   5 0.040
 72184  710.11 1914.61 19.634  2.236 17.399  86   0 0.060 5529  17 0.034
 72185  811.61 1915.94 19.842  2.049 17.793  86   0 0.065 5537   8 0.034
 72186  834.20 1917.81 19.954  2.740 17.214  86   0 0.073 5539   5 0.023
 72187  916.51 1916.89 20.740  2.729 18.011  86   0 0.120 5536   7 0.044
 72188  759.36 1918.52 19.973  2.037 17.935  86   0 0.069 5535   7 0.038
 72189  744.54 1919.54 19.735  1.738 17.997  86   0 0.048 5536   8 0.041
 72191  729.68 1923.89 19.635  2.271 17.364  86   0 0.061 5533  13 0.025
 72192  733.59 1922.37 20.136  2.676 17.459  87   0 0.085 5532  14 0.027
 72193  851.41 1922.52 20.628  2.967 17.660  87   0 0.145 5539   6 0.031
 72194  628.36 1924.10 19.402  2.144 17.258  86   0 0.049 5539   6 0.022
 72195  782.56 1925.55 20.023  1.926 18.096  86   0 0.090 5535  10 0.054
 72197  570.51 1927.60 19.558  2.078 17.481  86   0 0.055 5531  15 0.028
 72199  674.10 1928.56 20.410  2.484 17.926  86   0 0.113 5535   6 0.038
 72200  791.72 1929.84 19.960  2.004 17.956  86   0 0.081 5527  17 0.041
 72201  826.36 1932.03 19.067  1.883 17.184  86   0 0.033 5538   9 0.024
 72202  630.32 1933.72 19.998  2.730 17.268  86   0 0.086 5537   7 0.022
 72203  568.18 1934.78 19.218  1.841 17.377  86   0 0.038 5538  10 0.028
 72205 1003.86 1937.69 19.937  2.740 17.196  87   0 0.078 5541   7 0.024
 72207  932.60 1938.50 19.075  1.703 17.372  86   0 0.033 5538   7 0.024
 72208  646.83 1939.05 20.257  2.521 17.736  85   1 0.095 5533  10 0.034
 72209  850.25 1942.32 19.904  2.597 17.307  86   0 0.071 5537   9 0.023
 72211  838.43 1943.78 19.492  2.052 17.440  86   0 0.052 5534  14 0.028
 72212  651.26 1945.64 19.958  2.372 17.586  87   0 0.073 5533  12 0.030
 72213 1007.68 1945.04 20.300  2.754 17.545  86   0 0.141 5543   7 0.052
 72214  749.83 1945.24 20.371  2.455 17.916  87   0 0.110 5540   4 0.041
 72216  624.84 1954.59 20.061  2.246 17.815  86   0 0.078 5541   5 0.038
 72217  928.08 1954.16 20.006  2.106 17.899  86   0 0.083 5540   7 0.039
 72218  635.42 1956.43 19.718  2.061 17.657  86   0 0.063 5537   7 0.035
 72221  918.54 1959.25 20.302  2.606 17.696  86   0 0.109 5534  10 0.040
 72222  570.02 1961.68 19.962  2.163 17.799  86   0 0.078 5541   6 0.039
 72223  688.94 1965.11 19.768  2.292 17.476  87   0 0.081 5541  11 0.037
 72224  695.20 1961.65 21.344  3.342 18.001  80   0 0.344 5534  11 0.054
 72225  818.21 1962.25 19.919  2.578 17.340  86   0 0.063 5532  13 0.023
 72227  973.16 1965.87 19.894  2.184 17.710  86   0 0.070 5537   8 0.031
 72228  996.40 1964.79 20.001  2.022 17.979  87   0 0.084 5540   3 0.051
 72230  933.53 1969.47 19.071  1.775 17.296  86   0 0.034 5538   7 0.023
 72231  906.54 1970.52 19.863  2.525 17.338  86   0 0.065 5542   3 0.062
 72232  626.82 1970.89 19.244  1.847 17.398  85   1 0.040 5539   7 0.024
 72233  847.96 1970.70 20.370  3.119 17.251  86   0 0.126 5540   5 0.028
 72234  638.07 1971.49 19.972  2.279 17.694  86   0 0.079 5534   9 0.032
 72236  938.27 1973.69 20.305  2.719 17.586  85   0 0.110 5536   8 0.029
 72237  950.95 1969.87 20.817  2.399 18.418  87   0 0.165 5530  12 0.067
 72238  949.96 1974.46 19.421  1.988 17.433  87   0 0.050 5544  10 0.037
 72239  967.17 1975.66 20.249  2.968 17.280  86   0 0.091 5540   6 0.023
 72240  622.91 1976.17 20.336  2.333 18.004  86   0 0.097 5535   6 0.043
 72242  607.41 1982.53 19.616  1.892 17.724  86   0 0.059 5536   7 0.033
 72243  738.94 1983.35 19.666  2.093 17.573  86   0 0.056 5532  12 0.033
 72244  955.71 1984.51 20.118  2.656 17.461  87   0 0.081 5540   7 0.031
 72245  633.53 1985.88 20.388  1.939 18.449  87   0 0.118 5535   9 0.063
 72246  775.53 1989.37 19.782  2.248 17.534  86   0 0.065 5534  12 0.032
 72247  911.85 1987.81 19.782  1.854 17.928  86   0 0.061 5536   5 0.038
 72249  736.25 1989.48 19.459  2.006 17.453  86   0 0.054 5533  13 0.036
 72250  744.74 1989.25 20.533  2.648 17.886  86   0 0.138 5536   6 0.042
 72251  826.28 1992.17 19.109  1.620 17.488  86   0 0.043 5539   8 0.033
 72252  878.88 1990.81 19.603  2.147 17.456  86   0 0.052 5540   7 0.029
 72253  932.17 1991.37 19.846  2.583 17.263  86   0 0.066 5533  12 0.021
 72254  971.07 1992.27 20.365  2.435 17.929  86   0 0.106 5536   7 0.038
 72255 1011.27 1991.81 20.663  2.766 17.897  86   0 0.176 5545   5 0.078
 72256  563.20 1995.59 20.044  2.443 17.600  86   0 0.089 5537   8 0.037
 72257  815.36 1996.11 20.198  2.766 17.432  86   0 0.102 5539   5 0.025
 72258  828.12 1995.26 19.842  2.135 17.707  86   0 0.101 5540   5 0.060
 72260  624.47 2002.33 19.827  2.468 17.359  86   0 0.077 5535   9 0.025
 72261  830.99 2008.97 20.480  3.178 17.301  87   0 0.126 5536   8 0.022
 72263  923.58 2008.94 20.159  2.278 17.880  86   0 0.109 5538  10 0.049
 72264  809.73 2010.38 20.595  2.922 17.673  86   0 0.152 5537   9 0.034
 72265  945.47 2011.06 19.820  2.524 17.296  86   0 0.060 5540   6 0.023
 72266  948.96 2009.66 99.999  9.999 18.075   0   0 9.999 5537  10 0.047
 72268  573.17 2013.99 99.999  9.999 17.502   0   0 9.999 5552   0 0.227
 72269  584.61 2012.99 19.321  2.004 17.318  86   0 0.174 5542   6 0.080
 72270  644.59 2010.64 20.682  2.675 18.007  86   0 0.154 5539   4 0.050
 72271  880.45 2012.62 19.822  2.032 17.790  87   0 0.062 5535   7 0.039
 72272  590.00 2015.90 19.612  2.456 17.156  87   0 0.149 5530  14 0.036
 72273  651.00 2014.78 20.143  2.198 17.945  86   0 0.168 5528  14 0.059
 72274  872.69 2015.20 19.814  2.114 17.701  86   0 0.069 5538  10 0.036
 72275  579.06 2016.69 19.051  1.482 17.569  87   0 0.158 5545   0 0.113
 72276  690.62 2017.01 20.500  2.690 17.810  86   0 0.235 5532  17 0.089
 72277  554.45 2019.31 19.549  2.275 17.273  87   0 0.052 5536  10 0.031
 72278  843.07 2018.66 20.167  2.893 17.274  86   0 0.087 5535   8 0.022
 72279  886.28 2019.95 19.800  2.243 17.557  86   0 0.087 5535  11 0.033
 72280  799.90 2021.41 19.479  1.981 17.499  86   0 0.056 5537  10 0.028
 72281  949.84 2022.02 19.316  2.053 17.263  86   0 0.050 5543   5 0.028
 72283  658.88 2025.13 20.090  2.686 17.404  85   1 0.127 5537   9 0.033
 72284  668.75 2025.17 21.104  3.268 17.837  86   0 0.246 5537   7 0.046
 72285  567.88 2028.84 19.336  1.827 17.509  86   0 0.047 5540   8 0.032
 72286  621.04 2028.30 20.009  2.272 17.736  87   0 0.091 5534   9 0.034
 72287  831.14 2031.29 20.228  2.323 17.905  87   0 0.099 5535   8 0.040
 72289  956.15 2031.75 20.748  2.632 18.116  86   0 0.153 5535  10 0.050
 72290  839.79 2035.74 19.783  2.021 17.762  86   0 0.070 5526  17 0.035
 72291  983.70 2034.62 20.023  2.009 18.014  87   0 0.072 5533  10 0.041
 72293  592.57 2036.82 20.737  2.832 17.905  86   0 0.151 5532  13 0.040
 72294  917.91 2036.67 19.998  1.825 18.173  85   1 0.068 5536   9 0.052
 72295  722.48 2038.61 19.782  2.301 17.481  86   0 0.070 5537  10 0.028
 72297  638.21 2038.41 20.027  1.934 18.092  87   0 0.092 5541   5 0.054
 72298  772.44 2039.35 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 72299  777.99 2040.40 18.942  9.999 99.999  87   0 0.099    0   0 9.999
 72300  647.66 2040.87 19.972  2.053 17.919  86   0 0.092 5540   5 0.044
 72301  991.77 2041.54 20.224  2.607 17.616  86   0 0.085 5534   9 0.032
 72302  742.99 2043.80 19.481  2.000 17.482  87   0 0.061 5540   9 0.036
 72303  981.71 2042.03 20.174  2.041 18.133  87   0 0.099 5538   5 0.045
 72304  774.16 2048.18 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 72305  657.88 2047.49 19.444  1.889 17.554  86   0 0.083 5541   5 0.036
 72306  594.17 2047.37 19.251  1.680 17.570  86   0 0.038 5535   9 0.028
 72307  763.55 2049.28 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 72308  830.78 2047.63 19.964  2.557 17.407  86   0 0.084 5538   8 0.026
 72309  858.06 2048.41 19.344  1.860 17.484  86   0 0.041 5539   6 0.027
 72311  727.96 2047.42 19.846  1.925 17.921  86   0 0.063 5531  11 0.039
 72312  838.25 2048.87 20.261  2.493 17.768  86   0 0.096 5532  12 0.032
 72314  738.28 2049.82 20.360  3.082 17.278  86   0 0.113 5544   3 0.023
 72315  843.72 2048.92 20.014  2.102 17.912  86   0 0.086 5536   6 0.039
 72316  897.38 2049.95 19.516  1.927 17.588  86   0 0.055 5526  15 0.032
 72317  682.81 2052.71 19.931  2.431 17.500  86   0 0.071 5538  10 0.029
 72318  772.17 2050.70 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 72319  873.70 2050.41 19.964  2.304 17.659  86   0 0.088 5535  11 0.031
 72320  788.52 2051.02 20.707  2.896 17.811  87   0 0.168 5536   8 0.047
 72321  691.17 2054.17 20.392  2.388 18.004  86   0 0.132 5540   2 0.049
 72322  930.84 2055.23 19.646  1.829 17.817  86   0 0.068 5540   7 0.038
 72324  663.27 2056.87 20.423  2.653 17.770  86   0 0.159 5535   8 0.040
 72325  632.61 2059.73 20.166  2.444 17.723  87   0 0.104 5537   8 0.032
 72326  855.74 2062.90 19.577  1.813 17.764  86   0 0.042 5536   7 0.031
 72327  659.57 2064.20 20.005  2.731 17.274  86   0 0.107 5538   9 0.024
 72328  729.13 2066.56 20.464  2.779 17.685  86   0 0.139 5538   7 0.040
 72329  956.01 2065.97 20.980  3.038 17.942  85   0 0.184 5533  10 0.043
 72330  873.00 2067.90 20.000  2.032 17.968  86   0 0.075 5532  10 0.039
 72331  936.93 2068.50 19.425  1.838 17.587  86   0 0.055 5538   7 0.030
 72332  788.62 2070.50 19.053  1.792 17.261  86   0 0.032 5543   5 0.023
 72333  863.42 2070.07 19.450  1.879 17.570  87   0 0.052 5538  10 0.028
 72334  886.58 2069.09 19.965  2.265 17.701  86   0 0.072 5535   7 0.032
 72335  715.33 2070.27 20.592  2.910 17.682  87   0 0.175 5538   7 0.034
 72336  973.13 2071.81 19.377  2.070 17.307  86   0 0.052 5539  10 0.024
 72338 1010.51 2076.70 19.691  1.909 17.782  85   1 0.083 5543   2 0.079
 72340  625.97 2081.16 20.300  2.137 18.164  87   0 0.102 5535   8 0.046
 72341  603.12 2082.66 19.966  2.017 17.949  86   0 0.076 5529  13 0.037
 72343  690.35 2088.01 20.502  2.107 18.395  86   0 0.158 5541   6 0.110
 72344  956.15 2086.60 19.887  1.793 18.094  86   0 0.070 5531  10 0.052
 72345  733.89 2088.92 19.253  1.801 17.451  86   0 0.042 5538   8 0.026
 72346  751.13 2089.55 19.066  1.881 17.185  86   0 0.038 5544   4 0.021
 72348  771.80 2092.73 20.471  2.608 17.863  87   0 0.129 5529  13 0.038
 72349  944.11 2095.60 20.080  2.424 17.657  85   1 0.078 5536   9 0.033
 72350  571.74 2097.95 20.405  2.716 17.688  86   0 0.125 5535   7 0.040
 72352  838.94 2098.86 19.205  1.718 17.487  86   0 0.042 5533  13 0.028
 72353  844.62 2098.68 21.275  3.431 17.843  86   0 0.205 5532  13 0.040
 72355  677.08 2099.22 20.199  2.368 17.832  86   0 0.100 5534  11 0.037
 72356  682.46 2099.87 20.352  2.812 17.540  87   0 0.112 5531  14 0.033
 72357  737.57 2101.35 19.332  2.033 17.299  87   0 0.051 5545  10 0.034
 72358  947.21 2104.32 20.761  2.785 17.976  87   0 0.163 5534   9 0.051
 72360  568.77 2107.58 20.382  2.529 17.853  86   0 0.104 5532   9 0.047
 72361  888.58 2107.93 20.028  1.948 18.080  86   0 0.068 5532  11 0.045
 72362  780.09 2111.00 20.486  2.717 17.768  87   0 0.140 5532  11 0.040
 72363  975.71 2111.39 19.016  1.642 17.374  86   0 0.041 5539  10 0.027
 72365  947.23 2114.31 99.999  9.999 17.735   0   0 9.999 5550   8 0.132
 72366  984.49 2116.87 20.573  2.598 17.975  87   0 0.145 5537   8 0.045
 72367  685.31 2118.97 19.666  2.275 17.391  86   0 0.057 5538   9 0.025
 72485  980.03 1758.27 99.999  9.999 18.816   0   0 9.999 5532   9 0.098
 72486  599.69 2039.31 99.999  9.999 18.329   0   0 9.999 5538  10 0.072
 72487  618.80 1760.27 19.642  1.550 18.092  86   0 0.065 5548   4 0.073
 72488  917.62 2045.32 20.218  1.842 18.376  86   0 0.103 5523  15 0.076
 72489  770.34 2086.04 99.999  9.999 18.737   0   0 9.999 5537   9 0.089
 72491  621.34 1777.55 99.999  9.999 18.923   0   0 9.999 5524  13 0.112
 72492  966.96 1914.72 99.999  9.999 17.888   0   0 9.999 5537  12 0.046
 72493  608.90 2043.43 21.286  2.253 19.033  86   0 0.295 5527  11 0.112
 72496  645.19 1692.47 99.999  9.999 19.256   0   0 9.999 5532   6 0.162
 72497  980.08 1710.23 20.870  1.996 18.874  86   0 0.165 5536   6 0.096
 72500  987.44 1815.44 99.999  9.999 19.853   0   0 9.999 5500  12 0.202
 72502  643.76 1837.64 21.699  3.073 18.627  81   0 0.321 5538   5 0.072
 72503  636.80 1845.54 20.656  2.046 18.610  86   0 0.130 5532   7 0.073
 72505  884.64 1903.04 21.470  2.177 19.292  85   0 0.293 5516   4 0.147
 72506  654.38 1907.03 19.800  1.239 18.561  86   0 0.061 5534   8 0.064
 72507  612.11 1916.82 21.458  2.773 18.685  82   1 0.290 5532   8 0.079
 72508  916.77 1913.85 20.866  2.268 18.598  85   0 0.144 5530  11 0.072
 72509  746.60 1918.84 19.735  1.156 18.579  86   0 0.048 5539   5 0.070
 72511  677.86 1929.33 99.999  9.999 19.351   0   0 9.999 5518   6 0.133
 72512  564.88 1937.71 99.999  9.999 17.791   0   0 9.999 5541  10 0.044
 72513  843.52 1948.79 20.776  2.043 18.732  87   0 0.158 5533   8 0.081
 72514  650.54 1943.50 19.958  1.577 18.380  87   0 0.073 5538   8 0.061
 72515  922.07 1960.50 99.999  9.999 19.061   0   0 9.999 5528  11 0.109
 72516  973.70 1961.63 21.531  2.874 18.656  86   0 0.274 5533   5 0.070
 72517  998.94 1964.08 99.999  9.999 18.868   0   0 9.999 5531   6 0.119
 72519  932.30 1965.96 99.999  9.999 19.048   0   0 9.999 5534   7 0.114
 72520  961.61 1985.22 21.807  2.279 19.527  81   0 0.358 5511  10 0.168
 72521  748.23 1990.33 99.999  9.999 19.583   0   0 9.999 5473   3 0.187
 72522  885.94 1990.46 21.334  2.687 18.647  84   0 0.261 5531  11 0.076
 72524  565.38 2027.09 99.999  9.999 19.055   0   0 9.999 5525  10 0.129
 72525  915.32 2036.56 19.998  1.572 18.426  85   1 0.068 5535  10 0.072
 72526  635.70 2035.09 99.999  9.999 19.587   0   0 9.999 5516   6 0.190
 72527  781.19 2043.07 99.999  9.999 18.919   0   0 9.999 5360   4 0.217
 72528  654.87 2049.51 21.422  2.517 18.906  79   0 0.388 5525  11 0.115
 72529  855.52 2045.18 99.999  9.999 18.670   0   0 9.999 5527  14 0.076
 72530  728.74 2044.35 99.999  9.999 19.378   0   0 9.999 5513   9 0.148
 72531  666.93 2055.83 99.999  9.999 18.994   0   0 9.999 5527   6 0.123
 72533  953.97 2087.18 99.999  9.999 19.154   0   0 9.999 5524  14 0.129
 72534  977.60 2109.65 99.999  9.999 19.031   0   0 9.999 5536   8 0.130
 72552  711.29 1689.16 99.999  9.999 18.657   0   0 9.999 5152   1 0.276
 72553  883.45 1686.01 21.132  2.506 18.626  84   0 0.326 5529  12 0.091
 72554  726.60 1689.54 21.743  3.211 18.531  84   0 0.293 5456   7 0.166
 72555  850.80 1688.01 20.944  2.876 18.067  86   0 0.216 5543   8 0.088
 72557  721.65 1688.30 99.999  9.999 18.819   0   0 9.999 4437   0 0.463
 72558  805.67 1689.42 21.247  2.663 18.584  84   0 0.246 5535   2 0.072
 72559  944.14 1689.66 20.990  2.531 18.459  87   0 0.204 5539   5 0.068
 72561  576.55 1692.67 21.162  2.587 18.576  85   0 0.267 5529   5 0.074
 72562  628.17 1692.58 20.544  2.127 18.417  85   0 0.120 5526   8 0.061
 72563  672.73 1691.64 21.391  2.742 18.649  81   0 0.269 5526  10 0.085
 72564  939.84 1692.84 20.926  2.328 18.598  86   0 0.183 5525   8 0.068
 72565  969.22 1693.02 21.096  3.074 18.022  86   0 0.243 5538   8 0.206
 72566  843.87 1694.02 99.999  9.999 17.212   0   0 9.999 5441   0 0.550
 72567  960.75 1697.18 20.604  2.162 18.441  86   0 0.143 5534   9 0.101
 72571  795.81 1697.75 99.999  9.999 18.898   0   0 9.999 5512  12 0.110
 72572 1007.30 1699.09 20.706  2.353 18.352  86   0 0.153 5536   2 0.077
 72573  783.34 1699.78 20.278  1.965 18.313  86   0 0.096 5524  12 0.058
 72574  605.71 1700.71 21.187  2.474 18.713  84   0 0.215 5523  10 0.087
 72575  836.58 1700.81 21.165  3.449 17.716  85   0 0.243 5537   0 0.341
 72576  598.00 1701.90 20.711  2.500 18.210  86   0 0.247 5516  11 0.225
 72577  699.96 1700.47 20.381  2.325 18.056  87   0 0.218 5142   0 0.482
 72578  709.97 1701.65 21.410  2.944 18.467  86   0 0.244 5535  10 0.107
 72579  966.48 1702.87 21.750  3.040 18.710  86   0 0.417 5403  13 0.175
 72581  693.73 1702.52 21.267  3.075 18.193  83   0 0.305 5370   1 0.304
 72582  766.93 1702.77 20.826  2.290 18.535  86   0 0.171 5525  12 0.068
 72584  779.27 1703.30 99.999  9.999 18.776   0   0 9.999 5529   8 0.083
 72585  854.04 1703.29 21.592  3.197 18.395  85   0 0.291 5540   4 0.143
 72586  887.21 1704.64 20.829  1.925 18.905  86   0 0.152 5530   6 0.095
 72587  654.73 1705.55 21.279  2.332 18.947  85   1 0.246 5530   7 0.095
 72590  584.98 1710.53 21.542  2.223 19.319  87   0 0.362 5475   7 0.187
 72591  941.73 1708.63 19.024  1.718 17.306  87   0 0.031 5538  13 0.028
 72592  960.87 1707.24 21.379  2.425 18.955  86   0 0.272 5520  11 0.103
 72593  968.03 1707.13 21.285  2.275 19.010  85   0 0.241 5459  17 0.135
 72594  685.87 1708.60 99.999  9.999 18.681   0   0 9.999 5512  16 0.083
 72595  852.70 1707.59 99.999  9.999 18.693   0   0 9.999 5540   7 0.146
 72596  931.97 1710.90 99.999  9.999 18.561   0   0 9.999 5531   9 0.066
 72597  763.98 1712.34 21.063  2.291 18.772  86   0 0.201 5537   8 0.119
 72598  921.09 1710.62 21.126  2.269 18.858  84   0 0.185 5525  10 0.085
 72600  552.98 1713.41 21.511  2.809 18.702  83   1 0.262 5520  15 0.075
 72601  728.32 1711.73 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 72602  715.42 1714.72 99.999  9.999 18.351   0   0 9.999 5513   8 0.095
 72603  869.04 1714.88 21.822  3.546 18.276  79   0 0.353 5533   4 0.053
 72604  718.98 1716.97 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 72605  723.94 1714.44 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 72606  743.35 1717.11 21.034  2.899 18.135  85   0 0.174 5524  15 0.068
 72607  734.08 1718.82 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 72608  985.76 1718.83 20.971  2.385 18.586  85   0 0.176 5536   5 0.078
 72609  989.95 1717.82 21.304  2.805 18.499  86   0 0.247 5538   7 0.077
 72610  664.91 1719.02 21.062  2.077 18.984  84   0 0.200 5526   5 0.098
 72611  787.31 1719.31 21.038  2.377 18.661  86   0 0.203 5534   5 0.070
 72613  776.55 1720.11 21.400  2.724 18.676  84   0 0.257 5530   6 0.072
 72614  722.81 1722.37 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 72615  902.99 1722.48 20.606  2.543 18.063  86   0 0.133 5528  14 0.042
 72616  599.19 1722.08 21.210  2.585 18.625  85   0 0.290 5530   8 0.079
 72618  692.16 1723.26 21.309  2.718 18.590  85   0 0.277 5532   8 0.071
 72619  776.87 1727.13 21.163  2.091 19.072  86   0 0.243 5523  10 0.112
 72620  726.40 1726.66 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 72621  739.18 1727.98 20.964  9.999 99.999  86   0 0.173    0   0 9.999
 72624  836.15 1730.78 21.176  2.782 18.395  86   0 0.180 5527  11 0.057
 72625  593.99 1731.35 99.999  9.999 18.482   0   0 9.999 5535  12 0.172
 72626  894.30 1731.73 21.121  2.418 18.703  87   0 0.199 5522   6 0.078
 72627  927.29 1729.75 99.999  9.999 18.893   0   0 9.999 5533  10 0.104
 72628  805.17 1733.99 21.181  2.626 18.555  87   0 0.230 5537   6 0.067
 72629  873.42 1733.11 21.195  2.434 18.761  82   1 0.185 5530   8 0.083
 72630  913.71 1733.86 20.394  1.972 18.422  86   0 0.110 5532   7 0.057
 72631  959.64 1734.83 20.840  2.065 18.775  86   0 0.140 5526   7 0.077
 72633 1001.71 1734.05 99.999  9.999 18.793   0   0 9.999 5538  10 0.105
 72635  879.06 1736.05 21.781  3.062 18.720  85   0 0.311 5530   6 0.077
 72637  664.53 1737.31 21.805  3.039 18.766  79   0 0.371 5530   5 0.089
 72638  715.85 1737.53 21.275  3.037 18.238  87   0 0.269 5535   6 0.062
 72639  936.16 1737.47 20.684  2.260 18.424  85   1 0.136 5531   9 0.059
 72640  899.01 1738.60 21.002  2.359 18.643  86   0 0.190 5535   7 0.072
 72641  585.64 1741.40 20.996  2.360 18.635  85   0 0.205 5514  11 0.104
 72642  760.36 1740.90 20.605  2.322 18.283  85   1 0.133 5534  11 0.066
 72643  862.85 1741.53 20.694  2.541 18.153  87   0 0.141 5528  10 0.046
 72644  626.43 1743.16 99.999  9.999 19.126   0   0 9.999 5522  11 0.120
 72645  683.63 1743.03 20.928  2.374 18.553  86   0 0.165 5531   7 0.083
 72646  728.71 1742.55 20.939  2.469 18.470  87   0 0.159 5532  12 0.075
 72647  848.80 1742.97 20.653  2.249 18.405  86   0 0.130 5535   6 0.058
 72648  879.51 1742.40 21.232  2.358 18.874  85   1 0.193 5529   6 0.089
 72649  553.85 1743.86 20.650  2.234 18.416  86   0 0.134 5530   6 0.074
 72650  657.62 1743.95 20.860  2.552 18.309  83   0 0.178 5530   9 0.052
 72651  688.66 1744.69 99.999  9.999 18.692   0   0 9.999 5528  10 0.088
 72652  905.26 1745.02 20.321  2.208 18.113  86   0 0.107 5532   9 0.045
 72653  991.96 1746.13 21.170  2.683 18.487  86   0 0.212 5533   7 0.063
 72654  831.09 1749.57 20.857  2.571 18.285  87   0 0.155 5533  12 0.068
 72655  678.65 1748.66 21.032  2.808 18.224  85   0 0.186 5536   7 0.054
 72656  949.16 1748.26 20.887  2.473 18.414  84   0 0.152 5527  10 0.055
 72657  956.80 1750.27 21.006  2.572 18.434  87   0 0.151 5528   9 0.057
 72659  667.35 1751.25 20.694  2.383 18.310  87   0 0.153 5532   7 0.054
 72660  824.11 1754.42 99.999  9.999 17.915   0   0 9.999 5541  11 0.113
 72661  823.64 1751.02 99.999  9.999 18.334   0   0 9.999 5540   8 0.160
 72662  938.64 1751.15 21.498  2.775 18.723  85   0 0.232 5525   9 0.071
 72664  846.13 1753.18 20.842  2.469 18.373  86   0 0.176 5539   5 0.062
 72666  658.03 1754.67 21.222  2.544 18.678  86   0 0.262 5531   8 0.073
 72667  580.60 1754.66 21.021  2.260 18.761  85   0 0.239 5533   5 0.112
 72668  711.38 1757.38 20.629  2.406 18.223  86   0 0.144 5527  11 0.052
 72669  760.39 1755.92 21.464  2.639 18.825  85   0 0.241 5531   8 0.081
 72670  715.86 1757.47 99.999  9.999 18.464   0   0 9.999 5532  10 0.068
 72671  776.56 1758.17 20.796  2.760 18.036  86   0 0.153 5533   8 0.040
 72672  806.13 1757.36 21.339  2.716 18.623  84   0 0.258 5487  19 0.100
 72673  822.29 1758.43 99.999  9.999 18.611   0   0 9.999 5537   9 0.203
 72674  840.65 1758.19 20.203  2.162 18.041  86   0 0.112 5539   7 0.049
 72675  906.37 1756.11 99.999  9.999 18.881   0   0 9.999 5522  14 0.109
 72676  909.28 1752.69 20.983  2.108 18.874  87   0 0.202 5527  10 0.097
 72677  921.45 1759.04 20.688  2.359 18.329  86   0 0.166 5531  10 0.072
 72678  953.19 1759.00 21.182  3.134 18.048  86   0 0.227 5542   3 0.042
 72680  611.07 1759.86 99.999  9.999 18.606   0   0 9.999 5534  11 0.081
 72681  871.93 1760.67 21.549  3.014 18.535  81   0 0.295 5527   8 0.065
 72683  650.12 1761.48 21.162  2.650 18.512  87   0 0.226 5538   5 0.067
 72684  773.08 1761.19 21.318  2.872 18.446  85   0 0.202 5524   9 0.057
 72685  861.90 1762.21 21.229  2.540 18.689  85   1 0.249 5528   9 0.079
 72686  999.93 1762.34 20.919  2.792 18.127  85   1 0.159 5533  11 0.047
 72687  945.09 1762.08 21.426  2.514 18.912  82   0 0.242 5529   8 0.085
 72690  658.07 1764.31 20.872  2.742 18.130  85   1 0.163 5532  11 0.045
 72691  717.80 1764.04 20.816  2.364 18.452  87   0 0.164 5528  15 0.086
 72692  798.06 1763.27 22.003  3.134 18.869  83   0 0.365 5528   9 0.088
 72693  646.68 1765.48 20.812  2.822 17.990  86   0 0.188 5539   5 0.041
 72694  845.59 1764.27 20.879  2.697 18.183  86   0 0.198 5533  15 0.071
 72695  874.28 1764.90 20.803  2.278 18.525  86   0 0.174 5528  10 0.073
 72696  706.06 1764.98 99.999  9.999 18.873   0   0 9.999 5527   6 0.100
 72697  711.44 1766.41 99.999  9.999 18.322   0   0 9.999 5539   9 0.080
 72698  779.53 1764.97 20.989  2.383 18.606  86   0 0.189 5530   7 0.067
 72699  628.08 1766.38 99.999  9.999 18.345   0   0 9.999 5541   8 0.115
 72704  836.20 1769.05 99.999  9.999 18.387   0   0 9.999 5446   3 0.234
 72705  967.38 1768.96 21.620  3.370 18.249  84   0 0.339 5537   5 0.047
 72706  784.82 1769.98 99.999  9.999 18.376   0   0 9.999 5539   9 0.063
 72707  905.20 1769.07 21.146  2.400 18.746  83   1 0.226 5532   5 0.088
 72708  855.34 1770.78 21.250  2.638 18.612  85   0 0.209 5535   7 0.079
 72709  813.31 1770.95 20.781  2.433 18.348  86   0 0.144 5531  10 0.063
 72710  572.85 1772.75 21.107  2.687 18.420  87   0 0.202 5536   5 0.065
 72711  591.16 1771.96 21.368  2.755 18.613  86   1 0.259 5529   7 0.072
 72712  827.99 1773.47 21.325  3.147 18.178  84   0 0.225 5522  11 0.089
 72713  568.40 1774.28 99.999  9.999 18.668   0   0 9.999 5539   7 0.102
 72714  697.38 1774.51 20.159  1.970 18.190  86   0 0.101 5532   8 0.049
 72715  970.84 1774.23 21.461  2.680 18.781  85   0 0.284 5532   9 0.078
